Date,Open,High,Low,Close,Volume,y
2013-12-16,15759.599609375,15930.3095703125,15759.599609375,15884.5703125,101470000,-0.0005863096319352006
2013-12-17,15884.0595703125,15917.9599609375,15836.4501953125,15875.259765625,101490000,0.018270199836374987
2013-12-18,15876.5703125,16173.0400390625,15808.919921875,16167.9697265625,129620000,0.0006869468508873103
2013-12-19,16162.509765625,16194.7197265625,16121.5400390625,16179.080078125,94980000,0.002596253623758096
2013-12-20,16178.5703125,16287.83984375,16178.5703125,16221.1396484375,285190000,0.00451909171161746
2013-12-23,16225.25,16318.1103515625,16225.25,16294.6103515625,78930000,0.003855152662204785
2013-12-24,16295.7001953125,16360.599609375,16295.7001953125,16357.5498046875,33640000,0.007450742529637786
2013-12-26,16370.9697265625,16483.0,16370.9697265625,16479.880859375,50160000,-8.924632198187837e-05
2013-12-27,16486.369140625,16529.009765625,16461.23046875,16478.41015625,47230000,0.001569241582623113
2013-12-30,16484.509765625,16504.349609375,16476.869140625,16504.2890625,54220000,0.0043754010036549705
2013-12-31,16512.380859375,16588.25,16511.48046875,16576.66015625,78760000,-0.008196212026370863
2014-01-02,16572.169921875,16573.0703125,16416.490234375,16441.349609375,80960000,0.0017404719689885515
2014-01-03,16456.890625,16518.740234375,16439.30078125,16469.990234375,72770000,-0.002729322405248418
2014-01-06,16474.0390625,16532.990234375,16405.51953125,16425.099609375,89380000,0.006423114587887605
2014-01-07,16429.01953125,16562.3203125,16429.01953125,16530.939453125,81270000,-0.0041340836503631784
2014-01-08,16527.66015625,16528.880859375,16416.689453125,16462.740234375,103260000,-0.0010927886068122488
2014-01-09,16471.41015625,16525.349609375,16378.6103515625,16444.759765625,83990000,-0.00046889051351058954
2014-01-10,16453.619140625,16487.650390625,16379.01953125,16437.05078125,85190000,-0.010956549411074875
2014-01-13,16434.029296875,16453.130859375,16240.599609375,16257.9404296875,111680000,0.007104750992068428
2014-01-14,16261.990234375,16373.919921875,16260.830078125,16373.8603515625,98610000,0.006579020571200405
2014-01-15,16378.0302734375,16505.279296875,16376.7802734375,16481.939453125,101130000,-0.003947224658865489
2014-01-16,16477.69921875,16477.69921875,16375.5595703125,16417.009765625,87370000,0.002527761677097553
2014-01-17,16408.01953125,16495.259765625,16378.7998046875,16458.560546875,184970000,-0.0026843379213031975
2014-01-21,16459.26953125,16520.599609375,16316.25,16414.439453125,111570000,-0.00250700912246042
2014-01-22,16420.48046875,16453.490234375,16332.98046875,16373.33984375,87470000,-0.010806768299748703
2014-01-23,16371.990234375,16372.9599609375,16140.580078125,16197.349609375,100540000,-0.019843193445839763
2014-01-24,16203.2900390625,16203.2900390625,15879.1103515625,15879.1103515625,141450000,-0.002599899402182962
2014-01-27,15879.0498046875,15942.76953125,15783.5498046875,15837.8798828125,127540000,0.005709165733802236
2014-01-28,15840.83984375,15945.8896484375,15840.83984375,15928.5595703125,89110000,-0.011985329069532676
2014-01-29,15927.080078125,15927.080078125,15708.98046875,15738.7900390625,109590000,0.0069534531889656834
2014-01-30,15743.0302734375,15907.5302734375,15733.26953125,15848.6103515625,92100000,-0.009494385117902654
2014-01-31,15847.1904296875,15847.1904296875,15617.5498046875,15698.849609375,137090000,-0.020987735063079407
2014-02-03,15697.6904296875,15708.5400390625,15356.169921875,15372.7998046875,151050000,0.004701179115434035
2014-02-04,15372.9296875,15481.849609375,15356.6201171875,15445.240234375,124110000,-0.0003244092160414262
2014-02-05,15443.0,15478.2099609375,15340.6904296875,15440.23046875,105130000,0.012121636384691714
2014-02-06,15443.830078125,15632.08984375,15443.0,15628.5302734375,106980000,0.010537083621241037
2014-02-07,15630.6396484375,15798.509765625,15625.5302734375,15794.080078125,105780000,0.000488036003562132
2014-02-10,15793.6298828125,15801.7900390625,15733.6904296875,15801.7900390625,84110000,0.01213853727081351
2014-02-11,15804.169921875,16027.1904296875,15803.400390625,15994.76953125,95930000,-0.0019293088590208402
2014-02-12,15993.0400390625,16036.5595703125,15928.75,15963.9404296875,77310000,0.003979146824286492
2014-02-13,15946.990234375,16039.3701171875,15863.25,16027.58984375,99470000,0.007880215129914242
2014-02-14,16018.080078125,16175.5498046875,15985.3896484375,16154.3896484375,84060000,-0.0014861030348038344
2014-02-18,16153.9697265625,16167.330078125,16107.0400390625,16130.400390625,91250000,-0.005585226798849372
2014-02-19,16126.23046875,16225.7197265625,16031.66015625,16040.5595703125,80560000,0.005760661370649095
2014-02-20,16044.150390625,16161.6396484375,16006.58984375,16133.23046875,77720000,-0.0018569413276971873
2014-02-21,16135.919921875,16191.919921875,16093.7998046875,16103.2998046875,126580000,0.0064276563870517365
2014-02-24,16102.26953125,16300.0400390625,16102.26953125,16207.1396484375,244580000,-0.0016969567198687244
2014-02-25,16207.33984375,16254.259765625,16147.25,16179.66015625,99470000,0.0011581914496437344
2014-02-26,16180.3603515625,16252.349609375,16155.8603515625,16198.41015625,93980000,0.004572709513405907
2014-02-27,16197.7001953125,16276.2802734375,16159.8095703125,16272.650390625,97640000,0.0030103126327019505
2014-02-28,16273.23046875,16398.94921875,16226.08984375,16321.7099609375,122110000,-0.009460268536559107
2014-03-03,16321.7099609375,16321.7099609375,16071.25,16168.0302734375,92760000,0.013994283642228074
2014-03-04,16169.3203125,16419.490234375,16169.3203125,16395.880859375,96120000,-0.002179821713325421
2014-03-05,16395.880859375,16406.55078125,16343.9599609375,16360.1796875,73980000,0.003764924533807269
2014-03-06,16360.5595703125,16450.169921875,16360.5595703125,16421.890625,75900000,0.001875616831206071
2014-03-07,16424.529296875,16505.69921875,16398.859375,16452.720703125,80690000,-0.002071163831740809
2014-03-10,16453.099609375,16453.099609375,16334.2001953125,16418.6796875,68210000,-0.004115344970777892
2014-03-11,16419.390625,16460.330078125,16325.169921875,16351.25,78150000,-0.0006833568584074665
2014-03-12,16350.669921875,16364.740234375,16260.0302734375,16340.080078125,77900000,-0.014249718474480947
2014-03-13,16341.5498046875,16405.0703125,16084.099609375,16108.8896484375,86160000,-0.0026865792809788835
2014-03-14,16106.3203125,16165.0498046875,16046.990234375,16065.669921875,85660000,0.011237107981108668
2014-03-17,16066.3701171875,16270.33984375,16066.3701171875,16247.2197265625,88930000,0.005461118024091727
2014-03-18,16245.9296875,16369.9404296875,16245.9296875,16336.1904296875,79140000,-0.007004098038719767
2014-03-19,16335.7099609375,16363.3203125,16126.2900390625,16222.169921875,90110000,0.006689371419296234
2014-03-20,16221.98046875,16353.98046875,16160.330078125,16331.0498046875,91530000,-0.0017331885199055462
2014-03-21,16332.6904296875,16456.44921875,16290.7900390625,16302.76953125,353670000,-0.0016009539239720684
2014-03-24,16303.2802734375,16380.509765625,16215.5595703125,16276.6904296875,110620000,0.005586821296163494
2014-03-25,16279.2001953125,16407.1796875,16279.2001953125,16367.8798828125,89110000,-0.00606001437733847
2014-03-26,16370.7099609375,16466.0390625,16268.990234375,16268.990234375,92770000,-0.00029260955762083833
2014-03-27,16268.669921875,16300.9404296875,16191.7900390625,16264.23046875,93650000,0.003610558926541491
2014-03-28,16267.76953125,16414.859375,16267.76953125,16323.0595703125,86370000,0.008212226181859277
2014-03-31,16324.2197265625,16480.849609375,16324.2197265625,16457.66015625,104510000,0.004543724483702398
2014-04-01,16458.05078125,16565.73046875,16457.599609375,16532.609375,88010000,0.002440108839768049
2014-04-02,16532.80078125,16588.189453125,16506.599609375,16573.0,78120000,-2.710582503170579e-05
2014-04-03,16572.359375,16604.150390625,16527.599609375,16572.55078125,77220000,-0.009691667523286906
2014-04-04,16576.01953125,16631.630859375,16392.76953125,16412.7109375,104350000,-0.010217361952685976
2014-04-07,16414.150390625,16421.380859375,16244.009765625,16245.8701171875,116540000,0.0006319320968645285
2014-04-08,16245.16015625,16296.8603515625,16180.2802734375,16256.1396484375,98510000,0.011075161118833195
2014-04-09,16256.3701171875,16438.8203125,16256.3701171875,16437.1796875,91550000,-0.01637456102740412
2014-04-10,16437.240234375,16456.119140625,16153.33984375,16170.2197265625,112550000,-0.008912060816150345
2014-04-11,16168.8701171875,16168.8701171875,16015.3203125,16026.75,119550000,0.009098837853915066
2014-04-14,16028.2900390625,16184.759765625,16028.2900390625,16173.240234375,90020000,0.005507467813109888
2014-04-15,16173.490234375,16272.9501953125,16063.2001953125,16262.5595703125,97850000,0.009929901246750326
2014-04-16,16266.23046875,16424.849609375,16266.23046875,16424.849609375,94650000,-0.0009935342574410313
2014-04-17,16424.140625,16460.490234375,16368.1396484375,16408.5390625,136190000,0.0024780095979551283
2014-04-21,16408.919921875,16459.779296875,16402.080078125,16449.25,79500000,0.003950975471318655
2014-04-22,16449.380859375,16565.7109375,16449.380859375,16514.369140625,84830000,-0.0007704593594102416
2014-04-23,16513.73046875,16525.990234375,16477.279296875,16501.650390625,76830000,0.0
2014-04-24,16503.390625,16541.259765625,16452.30078125,16501.650390625,80340000,-0.008531832719657944
2014-04-25,16503.259765625,16503.259765625,16333.7802734375,16361.4599609375,90630000,0.005320325922822727
2014-04-28,16363.2001953125,16500.369140625,16312.66015625,16448.740234375,105510000,0.005252778206100697
2014-04-29,16451.1796875,16559.390625,16451.1796875,16535.369140625,71240000,0.0027461314622033183
2014-04-30,16534.859375,16592.279296875,16510.869140625,16580.83984375,92970000,-0.0013259444344729996
2014-05-01,16580.259765625,16604.7890625,16525.25,16558.869140625,75630000,-0.0027805321261326122
2014-05-02,16562.33984375,16620.060546875,16488.310546875,16512.890625,78910000,0.0010689054880428578
2014-05-05,16509.75,16547.919921875,16377.08984375,16530.55078125,70320000,-0.007866731940121448
2014-05-06,16529.849609375,16529.849609375,16399.990234375,16401.01953125,74340000,0.007139830271380066
2014-05-07,16401.66015625,16522.939453125,16357.349609375,16518.5390625,93870000,0.001961423150955989
2014-05-08,16518.16015625,16622.94921875,16502.009765625,16550.970703125,75620000,0.001953814664491016
2014-05-09,16551.23046875,16588.76953125,16498.7109375,16583.33984375,74980000,0.0067388997310751635
2014-05-12,16584.8203125,16704.83984375,16584.8203125,16695.470703125,71550000,0.0011953432147943166
2014-05-13,16695.919921875,16735.509765625,16695.919921875,16715.439453125,71340000,-0.006088860439695137
2014-05-14,16716.080078125,16717.560546875,16595.0,16613.970703125,71970000,-0.010112379345767166
2014-05-15,16613.51953125,16622.900390625,16397.4609375,16446.810546875,106610000,0.0027020379789067387
2014-05-16,16447.3203125,16498.990234375,16414.3203125,16491.310546875,119330000,0.0012452640657873927
2014-05-19,16490.349609375,16526.259765625,16442.119140625,16511.859375,82180000,-0.008365255742090186
2014-05-20,16511.220703125,16511.220703125,16341.2998046875,16374.3095703125,75150000,0.009648428758345632
2014-05-21,16376.169921875,16544.599609375,16376.169921875,16533.060546875,76730000,0.0006058464722391615
2014-05-22,16532.740234375,16565.390625,16489.609375,16543.080078125,59250000,0.0038124144458461942
2014-05-23,16544.490234375,16613.0703125,16544.490234375,16606.26953125,61340000,0.004160269695845271
2014-05-27,16607.419921875,16688.689453125,16607.419921875,16675.5,80870000,-0.00254109953739137
2014-05-28,16674.98046875,16674.98046875,16620.220703125,16633.1796875,62480000,0.003933804687725326
2014-05-29,16637.740234375,16698.740234375,16620.4296875,16698.740234375,55500000,0.0011030487742196894
2014-05-30,16697.330078125,16721.220703125,16648.849609375,16717.169921875,105190000,0.001581608473088103
2014-06-02,16716.849609375,16756.640625,16682.0703125,16743.630859375,57560000,-0.0012723980837955138
2014-06-03,16736.69921875,16736.69921875,16690.009765625,16722.33984375,67830000,0.0009079207156833866
2014-06-04,16720.0,16742.91015625,16673.650390625,16737.529296875,65570000,0.005872485993654687
2014-06-05,16739.140625,16845.810546875,16709.94921875,16836.109375,70460000,0.0052232883449073175
2014-06-06,16839.640625,16924.279296875,16839.640625,16924.279296875,80530000,0.0011114125181871384
2014-06-09,16926.080078125,16970.169921875,16912.919921875,16943.099609375,67130000,0.00016644403087034732
2014-06-10,16940.400390625,16946.33984375,16897.439453125,16945.919921875,64560000,-0.006039655181001822
2014-06-11,16943.16015625,16943.16015625,16821.849609375,16843.880859375,61860000,-0.006533537837623045
2014-06-12,16840.48046875,16841.5703125,16703.73046875,16734.189453125,72560000,0.0024799098614707187
2014-06-13,16734.640625,16787.890625,16718.599609375,16775.740234375,95220000,0.00031406684457312915
2014-06-16,16765.560546875,16802.140625,16722.859375,16781.009765625,77900000,0.001636253881789434
2014-06-17,16779.2109375,16823.55078125,16732.91015625,16808.490234375,63530000,0.005821080528003848
2014-06-18,16806.119140625,16911.41015625,16755.2890625,16906.619140625,73720000,0.0008774839005373569
2014-06-19,16909.900390625,16923.4296875,16858.880859375,16921.4609375,80220000,0.0015128579350066932
2014-06-20,16920.619140625,16978.01953125,16920.619140625,16947.080078125,247350000,-0.0005796372495516471
2014-06-23,16946.5,16954.26953125,16896.08984375,16937.259765625,63640000,-0.007058392667740142
2014-06-24,16934.619140625,16969.69921875,16805.23046875,16818.130859375,80220000,0.0029317501880397096
2014-06-25,16817.6796875,16883.5390625,16799.41015625,16867.509765625,73920000,-0.0012682646382486742
2014-06-26,16866.810546875,16872.51953125,16746.08984375,16846.130859375,63650000,0.0003388325356393774
2014-06-27,16846.900390625,16862.73046875,16773.83984375,16851.83984375,137690000,-0.0014988960005530925
2014-06-30,16852.490234375,16871.26953125,16801.939453125,16826.599609375,90360000,0.007664955866867878
2014-07-01,16828.529296875,16998.69921875,16828.529296875,16956.0703125,74050000,0.0011888329397840307
2014-07-02,16949.7109375,16986.630859375,16949.7109375,16976.240234375,57840000,0.005405851479223872
2014-07-03,16979.0,17074.650390625,16979.0,17068.259765625,66800000,-0.0025840809849081037
2014-07-07,17063.830078125,17063.830078125,16992.44921875,17024.2109375,61480000,-0.006931293304097221
2014-07-08,17022.08984375,17022.08984375,16874.7890625,16906.619140625,75250000,0.004661267839598436
2014-07-09,16916.830078125,16998.94921875,16913.810546875,16985.609375,67120000,-0.004161519176090424
2014-07-10,16980.349609375,16980.349609375,16805.380859375,16915.0703125,67510000,0.00169764862559035
2014-07-11,16918.310546875,16949.4609375,16860.30078125,16943.810546875,61000000,0.006565429532954602
2014-07-14,16950.9296875,17088.4296875,16950.9296875,17055.419921875,60570000,0.0003083450761897201
2014-07-15,17055.029296875,17120.33984375,17006.390625,17060.6796875,101730000,0.004533462294444788
2014-07-16,17061.91015625,17139.349609375,17061.91015625,17138.19921875,111500000,-0.009461517199942586
2014-07-17,17133.44921875,17151.560546875,16966.189453125,16976.810546875,99240000,0.007240644127592434
2014-07-18,16978.16015625,17113.509765625,16977.51953125,17100.1796875,112530000,-0.0028372791466305144
2014-07-21,17095.109375,17095.109375,16974.33984375,17051.73046875,67590000,0.0036182159267896742
2014-07-22,17054.970703125,17133.4296875,17040.130859375,17113.5390625,77960000,-0.0015735716365627985
2014-07-23,17117.009765625,17121.05078125,17058.05078125,17086.630859375,73440000,-0.0001656448570059453
2014-07-24,17092.01953125,17119.830078125,17061.0703125,17083.80078125,66390000,-0.007239435066272697
2014-07-25,17079.5,17082.330078125,16915.650390625,16960.5703125,67290000,0.0012974357271097001
2014-07-28,16956.91015625,17001.380859375,16877.720703125,16982.58984375,66190000,-0.004158796033474757
2014-07-29,16984.330078125,17056.4609375,16912.109375,16912.109375,75980000,-0.0018791174789592868
2014-07-30,16920.109375,16983.939453125,16817.16015625,16880.359375,77750000,-0.018961327295067387
2014-07-31,16869.630859375,16869.630859375,16563.30078125,16563.30078125,101670000,-0.0042310217643788586
2014-08-01,16561.69921875,16584.75,16437.0703125,16493.369140625,84860000,0.004591906167331516
2014-08-04,16493.720703125,16596.220703125,16447.19921875,16569.279296875,76260000,-0.008473619776289918
2014-08-05,16559.970703125,16559.970703125,16369.5498046875,16429.470703125,76630000,0.0008438062469977843
2014-08-06,16425.099609375,16490.69921875,16372.3203125,16443.33984375,78600000,-0.00457584647125888
2014-08-07,16448.2890625,16504.349609375,16333.7802734375,16368.26953125,80430000,0.01127884095466652
2014-08-08,16369.6796875,16556.58984375,16364.2197265625,16553.9296875,82420000,0.0009691357349152494
2014-08-11,16557.26953125,16627.990234375,16557.26953125,16569.98046875,65560000,-0.0005699522156106268
2014-08-12,16565.55078125,16589.310546875,16518.060546875,16560.5390625,62770000,0.005495665097509832
2014-08-13,16567.5390625,16670.2890625,16567.5390625,16651.80078125,66020000,0.003703201695030801
2014-08-14,16657.3203125,16714.220703125,16651.669921875,16713.580078125,62370000,-0.003036266572428018
2014-08-15,16717.009765625,16775.26953125,16575.419921875,16662.91015625,109180000,0.010496897350199274
2014-08-18,16664.44921875,16840.279296875,16664.44921875,16838.740234375,75670000,0.004789914890189709
2014-08-19,16839.060546875,16929.130859375,16839.060546875,16919.58984375,67220000,0.0035128804639016514
2014-08-20,16910.029296875,16994.890625,16896.55078125,16979.130859375,61960000,0.003548611695576664
2014-08-21,16983.880859375,17074.58984375,16983.880859375,17039.490234375,65160000,-0.0022484575861587875
2014-08-22,17038.26953125,17064.279296875,16984.51953125,17001.220703125,64330000,0.004439718429425039
2014-08-25,17011.810546875,17124.740234375,17011.810546875,17076.869140625,57400000,0.0017452879923672917
2014-08-26,17079.5703125,17153.80078125,17079.5703125,17106.69921875,50710000,0.0008946027092691369
2014-08-27,17111.029296875,17134.599609375,17090.609375,17122.009765625,61690000,-0.0024817259793247456
2014-08-28,17119.060546875,17119.060546875,17018.330078125,17079.5703125,51860000,0.0011047397379360616
2014-08-29,17083.419921875,17110.419921875,17035.380859375,17098.44921875,81500000,-0.0018081526348877883
2014-09-02,17097.419921875,17113.509765625,17009.0703125,17067.560546875,64820000,0.0006278217435052175
2014-09-03,17067.240234375,17151.890625,17060.2109375,17078.279296875,62770000,-0.00050950303166333
2014-09-04,17083.609375,17161.55078125,17030.119140625,17069.580078125,68120000,0.003962902654400708
2014-09-05,17065.890625,17137.359375,17009.619140625,17137.359375,76630000,-0.0015147668686250743
2014-09-08,17131.7109375,17137.880859375,17079.169921875,17111.419921875,65640000,-0.005717229049050198
2014-09-09,17110.390625,17111.55078125,16993.2890625,17013.869140625,69030000,0.003218174450450006
2014-09-10,17016.05078125,17080.26953125,16974.5703125,17068.7109375,76780000,-0.0011554667151685838
2014-09-11,17057.41015625,17057.41015625,16983.880859375,17049.0,63650000,-0.0036131966347684634
2014-09-12,17044.05078125,17044.05078125,16937.669921875,16987.509765625,82820000,0.002565115476221993
2014-09-15,16988.759765625,17051.849609375,16951.380859375,17031.140625,71740000,0.0059028798596970425
2014-09-16,17027.16015625,17167.05078125,16985.55078125,17131.970703125,73200000,0.0014511383237508476
2014-09-17,17131.009765625,17221.109375,17089.009765625,17156.849609375,87810000,0.006341196206600092
2014-09-18,17163.73046875,17275.369140625,17163.73046875,17265.990234375,85300000,0.0007960463153929154
2014-09-19,17267.2109375,17350.640625,17257.4609375,17279.740234375,349620000,-0.006214999801441752
2014-09-22,17271.7109375,17277.880859375,17159.359375,17172.6796875,74300000,-0.006825355111259737
2014-09-23,17165.91015625,17171.880859375,17055.869140625,17055.869140625,77090000,0.008999752721703827
2014-09-24,17056.640625,17226.599609375,17033.9296875,17210.060546875,80530000,-0.015474066724705403
2014-09-25,17204.859375,17204.859375,16945.80078125,16945.80078125,93520000,0.009827135034799839
2014-09-26,16948.619140625,17148.150390625,16948.109375,17113.150390625,74670000,-0.0024531507929495076
2014-09-29,17107.689453125,17107.689453125,16934.4296875,17071.220703125,70220000,-0.0016603282217373427
2014-09-30,17070.44921875,17145.099609375,17017.109375,17042.900390625,102290000,-0.014074457587118887
2014-10-01,17040.4609375,17041.16015625,16776.130859375,16804.7109375,104240000,-0.00021782909104131604
2014-10-02,16808.26953125,16857.25,16674.0390625,16801.05078125,75490000,0.012341718560889935
2014-10-03,16802.19921875,17027.83984375,16802.19921875,17009.689453125,87940000,-0.0010457918862442923
2014-10-06,17010.33984375,17099.390625,16930.380859375,16991.91015625,655450000,-0.01616819651170134
2014-10-07,16988.25,16988.25,16715.7890625,16719.390625,79420000,0.016304166498289162
2014-10-08,16718.650390625,17006.91015625,16663.259765625,16994.220703125,106930000,-0.01990770989931915
2014-10-09,16989.369140625,16989.369140625,16649.0390625,16659.25,93210000,-0.006936098534111137
2014-10-10,16654.880859375,16757.599609375,16543.91015625,16544.099609375,136370000,-0.013572588924768897
2014-10-13,16535.4296875,16602.41015625,16310.4697265625,16321.0703125,107830000,-0.0003603282203538203
2014-10-14,16321.900390625,16463.669921875,16273.6396484375,16315.1904296875,110410000,-0.010688123796580141
2014-10-15,16313.2998046875,16313.2998046875,15855.1201171875,16141.740234375,160380000,-0.0015189571619803558
2014-10-16,16137.1396484375,16211.1201171875,15935.2197265625,16117.240234375,131670000,0.016196597095170278
2014-10-17,16118.3896484375,16427.380859375,16118.3896484375,16380.41015625,137910000,0.0011750897371399821
2014-10-20,16373.150390625,16401.630859375,16260.5400390625,16399.669921875,94320000,0.013033291293519983
2014-10-21,16406.029296875,16620.779296875,16405.76953125,16614.810546875,105110000,-0.009281093778075494
2014-10-22,16615.259765625,16653.890625,16459.849609375,16461.3203125,92050000,0.01307110771764582
2014-10-23,16468.0703125,16767.51953125,16468.0703125,16677.900390625,99420000,0.0076163545320408884
2014-10-24,16677.0390625,16811.7109375,16649.720703125,16805.41015625,90400000,0.0007452736030463563
2014-10-27,16796.099609375,16836.98046875,16729.830078125,16817.939453125,72580000,0.01110538088082565
2014-10-28,16825.189453125,17006.44921875,16825.189453125,17005.75,83870000,-0.0018504653370428272
2014-10-29,17005.0703125,17065.5,16895.380859375,16974.310546875,76450000,0.012942007923083799
2014-10-30,16968.140625,17223.9609375,16920.759765625,17195.419921875,80180000,0.011282138459742998
2014-10-31,17208.779296875,17395.5390625,17208.779296875,17390.51953125,121610000,-0.0013970980602287476
2014-11-03,17390.900390625,17410.650390625,17339.849609375,17366.240234375,80030000,0.001012924910689406
2014-11-04,17368.810546875,17397.23046875,17278.359375,17383.83984375,81390000,0.005775419699008807
2014-11-05,17385.759765625,17486.58984375,17385.759765625,17484.529296875,76030000,0.0039922086327946445
2014-11-06,17491.66015625,17560.310546875,17440.349609375,17554.470703125,70670000,0.0011078777370410104
2014-11-07,17558.580078125,17575.330078125,17493.369140625,17573.9296875,82860000,0.0022627564683562495
2014-11-10,17568.98046875,17621.869140625,17547.509765625,17613.740234375,71430000,6.586437795143938e-05
2014-11-11,17615.640625,17638.2109375,17584.939453125,17614.900390625,52880000,-0.00015335760878682733
2014-11-12,17604.75,17626.7109375,17536.169921875,17612.19921875,75980000,0.0023019920693376755
2014-11-13,17618.689453125,17705.48046875,17583.880859375,17652.7890625,80540000,-0.001022957971756938
2014-11-14,17653.109375,17664.150390625,17613.19921875,17634.740234375,72850000,0.0007374630377954076
2014-11-17,17631.849609375,17675.0703125,17606.810546875,17647.75,70330000,0.002267988280458852
2014-11-18,17643.08984375,17735.7109375,17642.029296875,17687.8203125,87420000,-0.00011815855102336188
2014-11-19,17685.509765625,17712.259765625,17624.5,17685.73046875,73780000,0.0018793839468388988
2014-11-20,17677.3203125,17720.439453125,17603.890625,17719.0,77740000,0.005125986719803306
2014-11-21,17721.01953125,17894.830078125,17721.01953125,17810.060546875,140940000,0.0004400950079792345
2014-11-24,17812.630859375,17855.26953125,17793.189453125,17817.900390625,85510000,-0.00016619149749498935
2014-11-25,17819.05078125,17854.73046875,17790.890625,17814.939453125,88190000,0.0007188316944190177
2014-11-26,17812.25,17833.759765625,17791.16015625,17827.75,67450000,2.7498009271892343e-05
2014-11-28,17830.55078125,17893.419921875,17807.779296875,17828.240234375,80470000,-0.002889449777130051
2014-12-01,17827.26953125,17827.26953125,17726.55078125,17776.80078125,86390000,0.005763365005808712
2014-12-02,17778.849609375,17897.05078125,17778.849609375,17879.55078125,81970000,0.0018477990496872463
2014-12-03,17880.900390625,17924.150390625,17855.58984375,17912.619140625,99400000,-0.000699166787497697
2014-12-04,17910.01953125,17937.9609375,17814.810546875,17900.099609375,76270000,0.003273358863194124
2014-12-05,17903.05078125,17991.189453125,17903.05078125,17958.7890625,79110000,-0.0059371760578926505
2014-12-08,17954.939453125,17960.560546875,17804.279296875,17852.48046875,88680000,-0.0028766335375339674
2014-12-09,17847.369140625,17847.369140625,17629.5703125,17801.19921875,100400000,-0.015172429842198529
2014-12-10,17797.990234375,17797.990234375,17508.099609375,17533.150390625,115100000,0.0035975199670713266
2014-12-11,17534.30078125,17758.509765625,17534.30078125,17596.33984375,90100000,-0.018093117842716076
2014-12-12,17590.05078125,17590.05078125,17280.830078125,17280.830078125,121950000,-0.005802998821439093
2014-12-15,17285.740234375,17403.5390625,17115.279296875,17180.83984375,114050000,-0.006538514069806585
2014-12-16,17173.0703125,17427.439453125,17067.58984375,17068.869140625,116640000,0.016732057665563575
2014-12-17,17069.16015625,17389.30078125,17069.16015625,17356.869140625,118220000,0.02398185322559576
2014-12-18,17367.849609375,17778.400390625,17367.849609375,17778.150390625,123940000,0.0014979305948762838
2014-12-19,17778.01953125,17874.029296875,17746.55078125,17804.80078125,343690000,0.008647723790990429
2014-12-22,17812.25,17962.779296875,17812.25,17959.439453125,98460000,0.0035977790831418595
2014-12-23,17971.509765625,18069.220703125,17970.16015625,18024.169921875,82890000,0.0003351057784124498
2014-12-24,18035.73046875,18086.240234375,18027.779296875,18030.2109375,42870000,0.0013025193549543118
2014-12-26,18038.30078125,18103.44921875,18038.30078125,18053.7109375,52570000,-0.0008578352449965948
2014-12-29,18046.580078125,18073.0390625,18021.5703125,18038.23046875,53870000,-0.0030626433898561763
2014-12-30,18035.01953125,18035.01953125,17959.69921875,17983.0703125,47490000,-0.008937074041285263
2014-12-31,17987.66015625,18043.220703125,17820.880859375,17823.0703125,82840000,0.000556422777995785
2015-01-02,17823.0703125,17951.779296875,17731.30078125,17832.990234375,76270000,-0.01875494133639084
2015-01-05,17821.30078125,17821.30078125,17475.9296875,17501.650390625,116160000,-0.007456157084961339
2015-01-06,17504.1796875,17581.05078125,17262.369140625,17371.640625,101870000,0.012179915472034949
2015-01-07,17374.779296875,17597.080078125,17374.779296875,17584.51953125,91030000,0.018221290132717203
2015-01-08,17591.970703125,17916.0390625,17591.970703125,17907.869140625,114890000,-0.00956656813391939
2015-01-09,17911.01953125,17915.3203125,17686.08984375,17737.369140625,93390000,-0.005457005269105385
2015-01-12,17742.05078125,17793.880859375,17571.580078125,17640.83984375,92500000,-0.0015408045257452004
2015-01-13,17645.01953125,17923.009765625,17498.23046875,17613.6796875,99360000,-0.01064997201016776
2015-01-14,17609.060546875,17609.060546875,17264.900390625,17427.08984375,109180000,-0.006122933607667587
2015-01-15,17436.30078125,17517.41015625,17298.0390625,17320.7109375,94520000,0.010958873681654914
2015-01-16,17320.0,17528.369140625,17243.55078125,17511.5703125,140480000,0.00020899175383901243
2015-01-20,17516.9609375,17588.69921875,17346.73046875,17515.23046875,119600000,0.002226939841688437
2015-01-21,17509.9609375,17599.580078125,17396.0390625,17554.279296875,95530000,0.014685813841349784
2015-01-22,17557.2890625,17840.890625,17482.5390625,17813.98046875,111980000,-0.007968173157657157
2015-01-23,17812.5,17812.5,17667.529296875,17672.599609375,97110000,0.0003450854501943524
2015-01-26,17668.109375,17696.359375,17567.599609375,17678.69921875,87220000,-0.016625548521755046
2015-01-27,17638.529296875,17638.529296875,17288.310546875,17387.2109375,135940000,-0.011327468652078104
2015-01-28,17402.91015625,17484.41015625,17189.0,17191.369140625,115980000,0.013030642280324009
2015-01-29,17195.2890625,17433.130859375,17136.30078125,17416.849609375,111690000,-0.014568637522218885
2015-01-30,17416.849609375,17419.900390625,17156.8203125,17164.94921875,168560000,0.011359092784694024
2015-02-02,17169.990234375,17367.6796875,17037.759765625,17361.0390625,108090000,0.017435991269971182
2015-02-03,17369.970703125,17670.759765625,17369.970703125,17666.400390625,112860000,0.00037460381166622283
2015-02-04,17664.990234375,17782.220703125,17603.2109375,17673.01953125,102560000,0.011916554852389221
